ROUTE,flights,avg_arrival_delay,delayed_rate,avg_distance
ATL-MYR,1410,4.841843971631206,0.14893617021276595,317.0
PVD-BWI,2451,1.6564667482660138,0.1489188086495308,327.0
PIT-MCO,1451,0.47966919365954513,0.14886285320468642,834.0
SMF-DEN,2359,1.8427299703264095,0.14879186095803307,909.0
MSP-MSN,1230,2.5853658536585367,0.14878048780487804,228.0
BOS-IAD,1983,2.513363590519415,0.1487644982349975,413.0
ATL-SFO,3113,-2.9100546097012527,0.1487311275297141,2139.0
PHX-FLG,1607,5.202862476664593,0.14872433105164903,119.0
GSO-ATL,2647,3.3641858707971286,0.14846996599924442,306.0
MCO-CLT,2937,4.39632277834525,0.14845080013619338,468.0
PDX-DEN,3390,3.2008849557522123,0.14837758112094396,991.0
BUF-BOS,1220,-0.8204918032786885,0.1483606557377049,395.0
STL-LAS,1419,-1.106412966878083,0.14799154334038056,1371.0
IAD-SAN,1122,-4.333333333333333,0.14795008912655971,2253.0
SJU-MCO,3536,0.5616515837104072,0.14790723981900453,1189.0
ATL-TYS,1699,2.2748675691583284,0.14773396115361978,152.0
ATL-GSP,2451,2.9628722970216237,0.14769481844145246,153.0
DCA-MSP,1646,1.1136087484811665,0.14763061968408261,931.0
RDU-CLT,2101,3.6158971918134224,0.1475487862922418,130.0
BUR-OAK,3627,4.229666390956713,0.14695340501792115,325.0
ATL-MLB,1327,2.7596081386586286,0.146948003014318,442.0
SEA-LAS,4990,3.8557114228456912,0.14689378757515031,867.0
TYS-ATL,1696,1.784198113207547,0.14681603773584906,152.0
MAF-IAH,2004,4.272954091816367,0.1467065868263473,429.0
ATL-MCI,3459,1.8534258456201214,0.14657415437987859,692.0
FLL-IAH,1836,-1.0059912854030502,0.14651416122004357,965.7140522875817
CMH-DFW,1462,0.9316005471956225,0.146374829001368,926.0
TUL-DFW,2560,3.16484375,0.14609375,237.0
SLC-LAS,3722,2.9846856528747985,0.14588930682428802,368.0
TUL-ATL,1508,3.4118037135278514,0.14588859416445624,674.0
SEA-IAH,2176,2.3892463235294117,0.14568014705882354,1874.0
DTW-SEA,1890,0.2222222222222222,0.1455026455026455,1927.0
FLG-PHX,1610,5.60807453416149,0.1453416149068323,119.0
BNA-DTW,2024,3.5029644268774702,0.14525691699604742,456.0
ELP-IAH,1564,4.046035805626598,0.14514066496163683,667.0
MCO-ATL,8144,1.4452357563850688,0.14489194499017682,404.0
KOA-LAX,1367,2.978054133138259,0.14484272128749084,2504.0
MSP-MCO,1583,2.9519898926089705,0.14466203411244472,1310.0
ATL-ILM,1598,3.954317897371715,0.14455569461827283,377.0
SLC-OAK,2103,0.5211602472658108,0.1445553970518307,588.0
CRP-IAH,2084,3.5738963531669867,0.1444337811900192,201.0
MFE-IAH,1891,4.023796932839767,0.14436805922792173,316.0
DTW-PHX,2699,-2.471285661356058,0.14412745461281956,1671.0
SAN-IAD,1140,-1.431578947368421,0.14385964912280702,2253.0
MSP-FAR,1710,2.6953216374269005,0.14385964912280702,223.0
ATL-TRI,1912,2.0706066945606696,0.14382845188284518,227.0
PHX-DTW,2709,-0.12809154669619785,0.1435954226651901,1671.0
FLL-DFW,2656,0.00941265060240964,0.1434487951807229,1119.0
SAT-IAH,2273,4.380554333479982,0.14342278926528818,191.0
ATL-ECP,2009,3.350920856147337,0.14335490293678446,240.0
ATL-RSW,3907,1.812388021499872,0.14307652930637318,515.0
ATL-MSP,4697,0.2765595060677028,0.14307004470938897,907.0
MSP-PHX,4038,-0.8588410104011887,0.14289252105002476,1276.0
MCO-PHX,1282,-1.265210608424337,0.14274570982839313,1849.0
SJC-DEN,2074,0.25265188042430087,0.14271938283510124,948.0
MOT-DEN,1002,3.2654690618762476,0.14271457085828343,604.0
BTR-IAH,2271,3.546895640686922,0.142668428005284,253.0
SMF-BUR,2055,4.744038929440389,0.14257907542579076,358.0
STL-LAX,1452,-2.383608815426997,0.14256198347107438,1592.0
PHX-MSP,4043,0.24091021518674252,0.14246846401187238,1276.0
LAS-EWR,1678,-2.693682955899881,0.14243146603098927,2227.0
MSY-ATL,5554,2.773856679870364,0.1424198775657184,425.0
IND-PHX,1292,-1.6145510835913313,0.14241486068111456,1488.0
ATL-HSV,2444,2.699263502454992,0.14238952536824878,151.0
PDX-DFW,1799,6.056142301278488,0.1423012784880489,1616.0
BDL-CLT,1596,-1.6196741854636592,0.14223057644110276,644.0
PHX-SNA,3820,2.8141361256544504,0.14214659685863873,338.0
PDX-SEA,1830,4.60655737704918,0.14207650273224043,129.0
TUL-IAH,1753,2.3645179691956644,0.14204221334854536,429.0
MAF-DEN,1049,1.6091515729265968,0.14204003813155386,563.0
ATL-SAT,2852,1.0189340813464236,0.14200561009817672,874.0
HNL-SEA,1734,-0.5859284890426759,0.14186851211072665,2677.0
HNL-SFO,2032,0.7135826771653543,0.14173228346456693,2398.0
OGG-SFO,1399,0.9185132237312366,0.14152966404574696,2338.0
ATL-CLT,6264,1.3039591315453385,0.14144316730523626,226.0
SJU-TPA,1083,1.7590027700831026,0.14127423822714683,1237.0
CLL-DFW,1515,3.335973597359736,0.14125412541254126,164.0
MYR-ATL,1409,2.716820440028389,0.14123491838183108,317.0
IAH-BRO,1261,1.8287073750991276,0.14115781126090404,308.0
OAK-SNA,2460,3.6414634146341465,0.1410569105691057,371.0
LAS-MSP,2528,1.5810917721518987,0.14082278481012658,1299.0
ILM-ATL,1592,4.601130653266332,0.1407035175879397,377.0
DTW-BWI,2389,1.370866471326915,0.1406446211804102,409.0
BOI-SEA,1031,6.027158098933075,0.14064015518913675,399.0
CLE-IAH,1138,-2.2706502636203867,0.140597539543058,1091.0
DTW-MSN,1417,2.365561044460127,0.14043754410726889,311.0
ATL-PNS,2251,2.1808085295424258,0.14038205242114615,271.0
SNA-OAK,2470,2.276518218623482,0.14008097165991903,371.0
ELP-DAL,1257,4.783611774065235,0.14001591089896578,562.0
TLH-ATL,2086,3.7972195589645255,0.13998082454458294,223.0
ATL-SJU,1416,3.251412429378531,0.13983050847457626,1547.0
SNA-SJC,2672,3.5228293413173652,0.13959580838323354,342.0
TPA-DCA,2644,2.1569591527987897,0.13956127080181543,814.0
AUS-DFW,4534,3.544552271724746,0.13939126599029555,190.0
BNA-CLT,1271,3.211644374508261,0.13926042486231313,328.0
BNA-ATL,3203,1.1589135185763346,0.1392444583203247,214.0
ATL-MIA,5112,2.026212832550861,0.13908450704225353,594.0
TPA-DEN,1569,-0.9891650732950924,0.13894200127469725,1506.0
SEA-PHX,5737,3.1263726686421474,0.13874847481261984,1107.0
ATL-CMH,3259,1.2641914697760048,0.1386928505676588,447.0
LAS-DTW,2922,1.67419575633128,0.13860369609856263,1749.0
MKE-DTW,1712,3.4830607476635516,0.13843457943925233,237.0
MCI-STL,1200,2.7016666666666667,0.13833333333333334,237.0
TPA-ATL,7020,2.328347578347578,0.13831908831908832,406.0
DCA-CLE,1353,1.1426459719142645,0.13821138211382114,310.0
MSN-MSP,1274,2.4207221350078494,0.13814756671899528,228.0
OMA-PHX,1240,0.3016129032258065,0.13790322580645162,1037.0
ATL-LEX,2250,2.8533333333333335,0.13777777777777778,304.0
ATL-MSY,5532,1.2568691250903832,0.13774403470715835,425.0
STL-PHX,2113,-1.1893043066729767,0.13771888310459063,1262.0
LEX-ATL,2251,2.0275433140826298,0.13771657041314972,304.0
MSY-HOU,2999,2.2617539179726576,0.13771257085695232,302.0
PHX-SLC,5456,1.8958944281524928,0.1376466275659824,507.0
DTW-CLT,3059,0.4995096436744034,0.13762667538411247,500.0
ATL-DAB,1484,1.90633423180593,0.13746630727762804,366.0
ATL-EYW,1412,6.043909348441926,0.13739376770538245,646.0
ATL-MEM,3089,1.076723858853998,0.1372612495953383,332.0
RDU-ATL,4672,2.4086044520547945,0.1372003424657534,356.0
MCI-DTW,1414,3.4674681753889676,0.1371994342291372,629.0
ONT-DFW,1401,2.780870806566738,0.13704496788008566,1188.0
JAX-BWI,1089,0.1285583103764922,0.13682277318640956,663.0
MAF-HOU,1090,3.971559633027523,0.13669724770642203,441.0
12892-12478,1091,-1.5600366636113656,0.13657195233730524,2475.0
PSP-PHX,1699,6.935256032960565,0.13655091230135374,261.0
SLC-SEA,3450,2.1623188405797102,0.13652173913043478,689.0
MSP-DCA,1641,-0.03412553321145643,0.1365021328458257,931.0
JAX-CLT,2074,1.588235294117647,0.1364513018322083,328.0
MCO-HOU,1408,-1.6200284090909092,0.13636363636363635,849.0
SNA-IAH,1438,1.588317107093185,0.13630041724617525,1346.0
PIT-DFW,1389,-1.8012958963282937,0.13606911447084233,1067.0
LBB-DAL,1529,5.33943754087639,0.13603662524525834,293.0
AUS-ATL,3140,4.4496815286624205,0.1359872611464968,813.0
MSP-MCI,1890,1.4878306878306877,0.13597883597883598,393.0
IND-DFW,1554,1.398970398970399,0.13577863577863578,761.0
TUS-IAH,1127,4.613132209405501,0.13575865128660158,936.0
ATL-STL,3511,1.501566505269154,0.13557391056679008,484.0
CLT-DTW,3069,0.013033561420658195,0.13554903877484523,500.0
MFE-DFW,1403,4.829650748396293,0.13542409123307197,469.0
CLE-MDW,1774,1.5428410372040586,0.13528748590755355,307.0
DTW-BNA,1974,0.2993920972644377,0.135258358662614,456.0
SLC-PHX,5449,2.2985868966782896,0.13525417507799598,507.0
MSP-SEA,2544,1.7806603773584906,0.13522012578616352,1399.0
SAN-MDW,1149,-2.3028720626631856,0.13489991296779807,1728.0
CLT-CLE,1150,0.05304347826086957,0.13478260869565217,430.0
BOS-BUF,1219,0.6029532403609515,0.13453650533223954,395.0
FLL-DTW,2618,0.0007639419404125286,0.13445378151260504,1127.0
RIC-ATL,3538,1.4821933295647258,0.13425664217071792,481.0
ATL-RDU,4678,1.1846943138093202,0.13424540401881147,356.0
LBB-IAH,1028,4.968871595330739,0.13424124513618677,458.0
ATL-OKC,1954,0.5102354145342887,0.13408393039918118,761.0
PDX-LAS,2549,2.3844644958807377,0.13377795213809338,763.0
PHX-TUS,1144,4.515734265734266,0.13374125874125875,110.0
ATL-MKE,3142,-0.023870146403564607,0.1336728198599618,669.0
SNA-ORD,2118,0.48583569405099153,0.1336166194523135,1726.0
GRR-MSP,1071,1.3137254901960784,0.13352007469654528,408.0
PIT-MDW,1723,-0.3076030179918746,0.1334881021474173,402.0
MCI-MDW,2390,2.21673640167364,0.13347280334728034,405.0
SLC-LGB,1941,1.768160741885626,0.1334363730036064,588.0
SEA-FAI,1312,-1.6044207317073171,0.13338414634146342,1533.0
ATL-DAY,1298,2.645608628659476,0.1332819722650231,432.0
SMF-PHX,3148,3.243964421855146,0.13310038119440915,647.0
ATL-CVG,2367,2.388255175327419,0.13307984790874525,373.0
SNA-DFW,2797,2.294243832677869,0.13264211655345012,1205.0
BDL-BWI,2155,0.32204176334106727,0.13225058004640372,283.0
MHT-BWI,2163,-1.4086916319926028,0.13222376329172444,377.0
BNA-MSY,1021,1.3594515181194906,0.13222331047992164,471.0
MCO-MSP,1583,1.4042956411876184,0.13202779532533165,1310.0
MSP-RAP,1311,1.8291380625476736,0.13196033562166284,489.0
ATL-PHX,3639,-3.2748007694421544,0.13190436933223412,1587.0
SJC-SNA,2679,3.1705860395670027,0.13176558417319895,342.0
RIC-CLT,1329,1.3596689240030098,0.13167795334838225,257.0
MOB-IAH,1474,2.345997286295794,0.13161465400271372,427.0
SAN-DFW,3239,2.002161160852115,0.1312133374498302,1171.0
CRP-HOU,1235,4.953846153846154,0.1311740890688259,187.0
PHX-ATL,3614,0.0478693967902601,0.13115661317100166,1587.0
ATL-CLE,2832,1.0663841807909604,0.13100282485875706,554.0
ATL-SAV,3125,3.09472,0.13088,214.0
SJC-PDX,2247,1.157543391188251,0.1308411214953271,569.0
MCI-CLT,1231,1.6588139723801787,0.13078797725426483,808.0
SFO-MSP,2432,-1.397203947368421,0.13075657894736842,1589.0
LAS-CLT,1538,-0.9258777633289987,0.1306892067620286,1916.0
DTW-STL,1324,-0.0256797583081571,0.13066465256797583,440.0
ATL-TUL,1509,0.5361166335321405,0.13055003313452618,674.0
SMF-SNA,2108,2.52561669829222,0.12998102466793168,404.0
TPA-DTW,2125,4.107764705882353,0.12988235294117648,983.0
BUR-SMF,2072,2.5472972972972974,0.12982625482625482,358.0
ATL-PIT,3245,1.2841294298921417,0.12973805855161788,526.0
CLE-DCA,1357,-1.7022844509948416,0.1296978629329403,310.0
MSP-GRB,1049,2.2411820781696856,0.12964728312678742,252.0
MSP-TPA,1067,-0.6091846298031866,0.12933458294283037,1306.0
HNL-LAX,5197,1.042524533384645,0.12930536848181642,2556.0
OAK-SLC,2107,1.7389653535832938,0.129093497864262,588.0
FLL-ATL,7364,-0.847637153720804,0.12900597501357958,581.0
ATL-JAN,2279,0.9653356735410268,0.12900394910048266,341.0
SEA-ATL,2660,-1.3954887218045113,0.12857142857142856,2182.0
JAX-ATL,5072,1.6924290220820188,0.12854889589905363,270.0
IAH-HRL,1171,1.8471391972672928,0.12809564474807855,295.0
IND-ATL,3791,0.5054075441835927,0.12793458190451068,432.0
DTW-MKE,1712,1.0490654205607477,0.12792056074766356,237.0
DCA-DAL,2443,-3.9819893573475236,0.12771182971756037,1184.0
ATL-GPT,1404,0.24358974358974358,0.1274928774928775,352.0
SAT-DFW,4576,1.7834353146853146,0.1271853146853147,247.0
ISN-MSP,1055,-1.1393364928909953,0.12701421800947868,546.0
BUF-CLT,1190,0.8588235294117647,0.126890756302521,546.0
CAE-ATL,2672,4.4270209580838324,0.12687125748502995,192.0
LAX-PDX,3267,-0.19100091827364554,0.12672176308539945,834.0
CMH-ATL,3244,-0.532059186189889,0.12669543773119604,447.0
LAS-ATL,4075,-0.5187730061349694,0.12662576687116564,1747.0
SEA-MSP,2543,1.8973653165552498,0.1266220998820291,1399.0
MLB-ATL,1322,2.1717095310136156,0.12632375189107414,442.0
ATL-DAL,2821,-2.130804679191776,0.12619638426090038,721.0
ATL-BHM,3194,0.5475892298058861,0.12617407639323733,134.0
SJC-SEA,4012,2.5094715852442673,0.12587238285144567,697.0
SAN-SEA,3178,-1.288860918816866,0.12586532410320955,1050.0
TPA-CLT,2869,3.0372952248170093,0.12513070756361103,507.0
BUR-PHX,1879,2.422565194252262,0.12506652474720595,369.0
RDU-MDW,1040,-1.101923076923077,0.125,632.0
MSY-CLT,1460,2.8253424657534247,0.12465753424657534,651.0
ATL-VPS,2185,2.163844393592677,0.12448512585812357,250.0
PDX-SJC,2242,2.289473684210526,0.12444246208742195,569.0
ECP-ATL,2011,1.6011934361014422,0.12431626056688215,240.0
ATL-SDF,2719,1.645825671202648,0.12431040823832291,321.0
PDX-SAN,1684,1.8764845605700713,0.12410926365795724,933.0
HSV-ATL,2442,1.5986895986895986,0.12407862407862408,151.0
ATL-LIT,1967,-0.9044229791560753,0.12404677173360447,453.0
MSP-GRR,1123,0.5298308103294747,0.12377560106856635,408.0
ATL-CAK,2028,0.23767258382642997,0.12376725838264299,528.0
BOI-PHX,1083,2.0895660203139426,0.123730378578024,735.0
GSP-ATL,2450,1.3791836734693879,0.1236734693877551,153.0
SEA-BUR,1011,2.6172106824925816,0.12363996043521266,937.0
RNO-DEN,1351,-0.8586232420429312,0.1236121391561806,804.0
TUS-LAS,1102,1.5335753176043556,0.12341197822141561,365.0
RNO-PHX,1704,2.777582159624413,0.12323943661971831,601.0
MSP-CLT,2116,-1.1838374291115312,0.12287334593572778,930.0
PHX-YUM,1856,3.2591594827586206,0.12284482758620689,160.0
DTW-SLC,1384,-1.7109826589595376,0.12283236994219653,1481.0
LIT-DAL,1002,2.9520958083832336,0.12275449101796407,296.0
RAP-MSP,1312,1.5251524390243902,0.12271341463414634,489.0
MEM-ATL,3081,0.3002271989613762,0.12268743914313535,332.0
SEA-SLC,3452,1.6819235225955969,0.12253765932792585,689.0
SEA-IAD,1121,-3.288135593220339,0.12221231043710973,2306.0
STL-ATL,3495,-1.1802575107296138,0.12188841201716738,484.0
SAT-PHX,1526,-1.1788990825688073,0.1218872870249017,843.0
MKE-ATL,3127,-1.223217141029741,0.12184202110649185,669.0
OGG-HNL,8268,3.5942186744073537,0.12179487179487179,100.0
HOU-LAS,1416,-0.9752824858757062,0.12146892655367232,1235.0
SLC-PDX,2332,0.003430531732418525,0.12135506003430532,630.0
PHX-SBA,1014,1.97534516765286,0.12130177514792899,455.0
SFO-ATL,3105,-3.315619967793881,0.12109500805152978,2139.0
ATL-BNA,3208,1.4837905236907731,0.12094763092269327,214.0
SFO-CLT,1811,-2.292103810049696,0.12092766427388184,2296.0
GRR-DTW,1391,0.098490294751977,0.1207764198418404,120.0
MCI-BNA,1085,2.000921658986175,0.12073732718894009,491.0
SNA-PHX,3810,2.3656167979002625,0.12073490813648294,338.0
GPT-ATL,1400,-0.08714285714285715,0.12071428571428572,352.0
BUF-MCO,1517,-2.036914963744232,0.12063282794990111,1011.0
MSY-BNA,1030,0.6941747572815534,0.1203883495145631,471.0
MSP-ATL,4684,-2.582621690862511,0.11998292058070026,907.0
BHM-ATL,3191,-0.9833907865872767,0.11939830774052021,134.0
PBI-ATL,4172,0.9808245445829339,0.11936720997123682,545.0
ATL-SEA,2665,-2.774108818011257,0.11932457786116323,2182.0
IAH-LCH,1056,-2.288825757575758,0.11931818181818182,127.0
CVG-ATL,2360,0.12542372881355932,0.11906779661016949,373.0
LIH-LAX,1286,-0.45023328149300157,0.11897356143079316,2615.0
MSP-SAN,1068,-5.392322097378277,0.11891385767790262,1532.0
BUR-SJC,2069,2.485741904301595,0.11889801836636056,296.0
MKE-PHX,1397,-5.633500357909806,0.11882605583392986,1460.0
MSP-MKE,2197,0.6918525261720528,0.11788802913063268,297.0
BOS-CLE,1794,-2.9777034559643254,0.11761426978818283,563.0
SAV-ATL,3123,-0.760806916426513,0.11751520973422991,214.0
SEA-DTW,1890,-0.3433862433862434,0.11746031746031746,1927.0
SAT-ATL,2844,0.24226441631504922,0.11744022503516174,874.0
ATL-ORF,2649,1.0177425443563608,0.11740279350698377,516.0
MCO-DAL,1009,-3.755203171456888,0.11694747274529237,973.0
SLC-BOI,1575,0.3574603174603175,0.11682539682539683,290.0
FAI-SEA,1310,-2.118320610687023,0.116793893129771,1533.0
SLC-SAN,2259,-0.49358123063302345,0.11642319610447101,626.0
CAK-ATL,2018,-2.4132804757185333,0.1159563924677899,528.0
GPT-IAH,1224,-0.03758169934640523,0.11519607843137254,376.0
MIA-CLT,2938,-1.0357385976855003,0.11504424778761062,650.0
HRL-HOU,1526,1.7667103538663171,0.11467889908256881,277.0
ALB-BWI,1658,-2.8510253317249696,0.11459589867310012,289.0
ATL-SRQ,1926,0.4885773624091381,0.1142263759086189,444.0
GEG-DEN,1325,0.05132075471698113,0.11396226415094339,836.0
SJC-DFW,1475,1.4738983050847458,0.11389830508474576,1438.0
MSP-PDX,1292,-1.664860681114551,0.11377708978328173,1426.0
DAY-ATL,1298,-0.9684129429892142,0.11325115562403698,432.0
ATL-BDL,2314,-2.858686257562662,0.1132238547968885,859.0
ATL-OMA,1608,-0.9135572139303483,0.11318407960199005,821.0
MKE-LAS,1087,-5.549218031278749,0.11315547378104876,1524.0
SDF-ATL,2714,-0.8537214443625645,0.1131171702284451,321.0
PBI-CLT,1603,0.817841547099189,0.11291328758577666,590.0
OGG-LIH,1321,4.120363361090083,0.11279333838001514,201.0
SAN-PDX,1687,-0.8251333728512151,0.11262596324836989,933.0
MSN-DTW,1369,-0.029948867786705625,0.11249086924762601,311.0
SLC-SGU,1192,4.162751677852349,0.11241610738255034,272.0
TUS-PHX,1142,1.8712784588441331,0.11208406304728546,110.0
GEG-SLC,1196,1.1070234113712374,0.11204013377926421,546.0
BDL-ATL,2301,-3.8079096045197742,0.11169056931768796,859.0
SLC-GEG,1200,-0.5141666666666667,0.11166666666666666,546.0
PDX-SNA,1138,0.773286467486819,0.11159929701230228,859.0
VPS-ATL,2191,1.1332724783204016,0.11136467366499316,250.0
ANC-JNU,1025,3.277073170731707,0.11121951219512195,571.0
TUS-DFW,2135,0.8032786885245902,0.11007025761124122,813.0
TPA-MSP,1066,-1.2476547842401502,0.10975609756097561,1306.0
SAT-LAS,1267,-3.1412786108918707,0.10970797158642462,1069.0
PNS-ATL,2253,-1.4944518419884598,0.10963160230803373,271.0
SLC-SMF,1477,-0.5274204468517265,0.10900473933649289,532.0
EYW-ATL,1404,1.7784900284900285,0.10897435897435898,646.0
JAN-ATL,2278,-1.1984196663740123,0.10886742756804214,341.0
MCI-ATL,3461,-0.07685639988442647,0.10806125397284022,692.0
ATL-PDX,1084,-5.8662361623616235,0.10793357933579335,2172.0
SMF-SLC,1472,1.908288043478261,0.10733695652173914,532.0
ATL-CHS,3181,-0.8025778057214712,0.1068846274756366,259.0
ATL-GRR,1287,-1.2043512043512044,0.10567210567210568,640.0
LIT-ATL,1959,-1.858601327207759,0.10566615620214395,453.0
PDX-PHX,3086,0.9799092676604018,0.10531432274789371,1009.0
RSW-ATL,3887,-2.226652945716491,0.10496526884486751,515.0
DAB-ATL,1481,-0.5455773126266037,0.10465901417960838,366.0
CLE-ATL,2829,-3.2827854365500175,0.10463061152350654,554.0
ATL-SAN,2037,-5.420225822287678,0.10456553755522828,1892.0
FLL-CLT,2409,-0.6795350767953507,0.1041926110419261,631.7131589871316
RSW-CLT,1712,1.3925233644859814,0.10397196261682243,600.0
LGB-SLC,1945,-0.39331619537275064,0.10334190231362468,588.0
ATL-SLC,2536,-4.097003154574132,0.10331230283911672,1590.0
SLC-ATL,2539,-0.9196534068530917,0.10279637652619142,1590.0
SFO-DTW,1307,-2.652639632746748,0.10252486610558531,2079.0
YUM-PHX,1854,2.1844660194174756,0.10248112189859762,160.0
MSP-ISN,1053,-2.1367521367521367,0.10161443494776828,546.0
MSP-SLC,1849,-3.744726879394267,0.10113574905354246,991.0
SLC-SNA,1561,-3.342088404868674,0.1005765534913517,588.0
SNA-SEA,2745,-3.522768670309654,0.1005464480874317,978.0
DCA-HOU,1214,-8.018121911037891,0.10049423393739704,1218.0
BDL-DTW,1350,-3.102962962962963,0.1,549.0
ANC-SEA,6348,-2.530718336483932,0.0997164461247637,1448.0
SLC-BIL,1055,0.01990521327014218,0.0995260663507109,387.0
PIT-CLT,2398,-1.1017514595496247,0.09924937447873228,366.0
SLC-BZN,1058,-0.720226843100189,0.09924385633270322,347.0
PDX-SLC,2333,0.010715816545220747,0.09815687955422203,630.0
12478-12892,1095,-7.4,0.09771689497716896,2475.0
SNA-PDX,1138,-1.6291739894551844,0.09753954305799649,859.0
OMA-ATL,1545,-1.2640776699029126,0.0970873786407767,821.0
BRO-IAH,1258,-0.4984101748807631,0.09697933227344992,308.0
OKC-ATL,1950,-0.56,0.09692307692307692,761.0
ATL-BUF,1563,-1.9513755598208573,0.09660908509277032,712.0
HRL-IAH,1173,-0.16197783461210571,0.09633418584825235,295.0
PIT-ATL,3229,-4.22050170331372,0.09538556828739547,526.0
KOA-HNL,6328,1.9582806573957017,0.09497471554993679,163.0
ORF-ATL,2643,-1.0139992432841467,0.094211123723042,516.0
BOI-SLC,1574,1.289707750952986,0.09339263024142312,290.0
PDX-ATL,1087,-3.6292548298068077,0.09015639374425023,2172.0
LCH-IAH,1054,-3.2703984819734346,0.08918406072106262,127.0
SEA-SNA,2744,-0.9154518950437318,0.08892128279883382,978.0
BUR-SEA,1009,-1.5500495540138752,0.08721506442021804,937.0
LIH-HNL,5845,0.9550042771599658,0.08691189050470488,102.0
SLC-SJC,1659,-4.119349005424954,0.0867992766726944,584.0
SRQ-ATL,1921,-1.0765226444560125,0.0864133263925039,444.0
GRR-ATL,1282,-7.035101404056162,0.0842433697347894,640.0
ITO-HNL,4785,0.6267502612330198,0.08275862068965517,216.0
SLC-MSP,1851,-3.1096704484062667,0.08265802269043761,991.0
HNL-OGG,8246,1.6138733931603202,0.08125151588649042,100.0
SAN-SLC,2256,-1.7344858156028369,0.08111702127659574,626.0
BUF-ATL,1561,-4.776425368353619,0.08071748878923767,712.0
CLE-CLT,1146,-3.612565445026178,0.07940663176265271,430.0
SJC-SLC,1666,-2.091236494597839,0.07923169267707082,584.0
LIH-OGG,1318,2.160091047040971,0.07890743550834597,201.0
SJU-ATL,1408,-7.815340909090909,0.07883522727272728,1547.0
SBA-PHX,1008,0.1865079365079365,0.07837301587301587,455.0
SLC-IDA,1319,-3.177407126611069,0.07657316148597422,188.0
CHS-ATL,3176,-3.058249370277078,0.07651133501259445,259.0
SLC-DTW,1387,-3.9646719538572457,0.07642393655371305,1481.0
BZN-SLC,1055,-3.6208530805687205,0.07488151658767772,347.0
SGU-SLC,1189,-0.6862910008410429,0.07485281749369217,272.0
HNL-ITO,4786,1.3800668616798997,0.07459256163811116,216.0
SAN-ATL,2029,-6.83390832922622,0.07343518974864466,1892.0
SNA-SLC,1563,-3.893154190658989,0.07293666026871401,588.0
HNL-KOA,6379,0.6559021790249255,0.06976015049380781,163.0
BIL-SLC,1057,-3.1778618732261115,0.06906338694418164,387.0
SAN-MSP,1066,-3.2598499061913695,0.06378986866791744,1532.0
HNL-LIH,5850,0.2733333333333333,0.062393162393162394,102.0
PDX-MSP,1289,-2.839410395655547,0.05973622963537626,1426.0
IDA-SLC,1318,-7.722306525037936,0.05235204855842185,188.0
